entity,pillar,title,url,source,date,demographics,text_paragraph_1,text_paragraph_2,text_paragraph_3,has_text,is_google_link,rss_position,reach_score
Benin,Agrifood & Climate,Vodun’s sacred role in saving West Africa’s mangroves,https://news.mongabay.com/video/2026/05/voduns-sacred-role-in-saving-west-africas-mangroves/,Mongabay,9 May 2026,,"GRAN POPO, Benin — In Benin, mangroves are said to be protected by the Zangbéto. In the Vodun belief, this deity forbids wood cutting, under penalty of a curse. As a result, in 10 years, more than 500 hectares (1,200 acres) of mangroves have been preserved thanks to this spiritual practice, which protects fragile and vital ecosystems.","Increasingly, major international climate bodies — from U.N. climate conferences to IPCC reports — recognize the central role of Indigenous knowledge and traditional governance systems in protecting biodiversity and adapting to climate change.","In this context, the Vodun religion, which is believed to have existed since at least the 4th century B.C.E. in West Africa, represents an example of the spiritual regulation of natural resources. Practiced by more than 60 million people worldwide, it is based on the connection between humans, nature and spirits, and prescribes concrete actions to protect the environment.",yes,no,1,9
Benin,Agrifood & Climate,"Benin - Wildlife, Mangroves, Savannah",https://news.google.com/rss/articles/CBMibEFVX3lxTE5VYy1IWHVkVkliQk0tZTN0U0Y1anA0eHV4X1VqQzlzNEw4MzJvNy1xM3lkUDlmMU9xYmpOSzNTV2hHQTdqdC1zSEV2RUlsdG1iNmFKQWNPbi1JVjZGX3R1M3FoYkJJLUN0TEFKOQ?oc=5,Britannica,12 May 2026,,,,,no,yes,2,6
Benin,Agrifood & Climate,Partnering for resilient economic growth in Africa,https://news.google.com/rss/articles/CBMikwFBVV95cUxOc3phSVIzTVRyUjY2R0EyT2hIRGswYllWclRYT0FMZmN4NHZMdWRVNW5Mb3Q0Zk1hVkJhbFVzeE5KakZ6emNaVUFFdTgybDFOdW1QdkRNYmxHZFp4VnUtc0ZVT1dIUVNqUjB5UENUVmN6M1owU0ZCRkF2V1EwS0F3ekN0bENFNXJ1dWNQSHAtLXhRbWM?oc=5,IFAD,11 May 2026,,,,,no,yes,3,5
Benin,Workforce & Human Capital,"Benin - Administration, Social Conditions",https://news.google.com/rss/articles/CBMibkFVX3lxTE9XR1pTWEY5R3lqMWt6OHB4VVZqcjNtWHFYclJWUWQ0MVEydTFHN3dmLTdldUlhdkt6UVlTSUZlQ3lWVXVaYVFYdlhwSFZFMEVHOUdnaDVqUjkxbkRyZVNjU0d6eXc0SERIbklhNFp3?oc=5,Britannica,12 May 2026,,,,,no,yes,0,8
Benin,Workforce & Human Capital,UNIBEN N100bn TDF: Ize-Iyamu calls for united push toward institutional advancement,https://news.google.com/rss/articles/CBMiowFBVV95cUxQN294WUxSd3V1bHo5V09mSXRXRjNXSnI5NmR0bnM2THplakdYMjFocTJSdXpPYWNoT3l6OS10RnY5MGdNa1R6S0JNSkczRmtOeDN1M1RsYlVHRVdnel9mTUgyUDl0TFBaRmF0QU9XWVkwemRETldVUmMyN1hiSzFMOTdrcWV4ckRheGxicmJaZXd5R3B4R2xpVVZuN3l6MFRseGdB0gGoAUFVX3lxTFBOcmhYSnlKUHg5bjVVQmtZbm9ySDJ6SmpaTnVpS0p3QnBpVjcyd1Zxd2kyekJKSDFBa0Fwa0FVQWRJakw1dnNkSUtBUjR2Y3pGd253S2xKS3FISVZVRUthRmlNem1NNnNpRHpjdWhESTJqM3BDdlN3b01yc284aDRRU0dNQlVRcDBpTW8zZzl0LXlwa3h3WWYyU1BGLV9lQWkwajRabEdZQw?oc=5,The Sun Nigeria,15 May 2026,,,,,no,yes,1,7
Benin,Workforce & Human Capital,Towards the twinning of Bonou in Benin with Jérémie in Haiti,https://news.google.com/rss/articles/CBMipwFBVV95cUxPekpUTEVaellKMWRjSDZndTJzbVJSb2ZkcFI3akpQZ01wRXZfUjA3NkpQTkhZRkdEQVNwc2pkckNYeGdTbmpmaGVvYVk4Y0oxdEpWT1JtU3FMaGo0WEtqbkZMTUxnU2hBZUhYY0xGdmxmWDEtbVNOSmdaZjUxdU8tQkpGQkRha1pTdGNvV2dKVHNKWEJHdzBFMERkRy1tUFpCWHJvTU8tTQ?oc=5,iciHaiti.com,11 May 2026,,,,,no,yes,3,5
Burkina Faso,Jobs & Employment,West and Central Africa - Regional Mobility Mapping (December 2025),https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVlJwaV9NZXdmZXNCM295aks4V3RVaTZXUEd5VHIweWQzZFhVbERQNkVlbFRBUW1SUE13M05sUU1jNXdZYWpLZFZRbTV4ajU0cmE4Ym9IN19Dck9mYWtUYU1lR2FqV3AyTmJBbTA2ZUVUeXFTdzRQY0tJaGo3SjFXSE9JZEVPeGNsaVR2ZVdrUWo5T2NPakNoOEEtRG42WFZTcmI1eDRSMHc?oc=5,ReliefWeb,15 May 2026,,,,,no,yes,0,8
Burkina Faso,Jobs & Employment,"Central Sahel: Mali, Burkina Faso, and Niger, Three Countries on the Brink",https://news.google.com/rss/articles/CBMilwFBVV95cUxQWUZ2T19MWVU2U3c0SGJkV3hGWjRkbUVXSEpMOC1BczlsYmdMQXN4aHI0cl9zNy1NZTZ1R0k0cVlNUzVtS1pqT3RMdk50SlRHRmhhYjY0Ym9RUzhxWWxxaXJHQW85dzUzcWNtX0h3RjByNEIwQkVvU0dPSjhOR2RtMmkwcE1za1U0RTU0N2tIdnlNUnJwSnFj?oc=5,Unric,13 May 2026,,,,,no,yes,1,7
Burkina Faso,Jobs & Employment,IFAD and Burkina Faso Sign US$59.75M Loan for Six-Year Agricultural Resilience Project,https://news.google.com/rss/articles/CBMiUEFVX3lxTE16eUdkM01FYURWNFZfeTJLUk9jd04yUzNacXhxY0s2VDkwczNlMUdsRnBaVVJBd05IdW5QbXRxVWtWbUczbU5mZ1VLc01lZEQ2?oc=5,iGrow News,11 May 2026,,,,,no,yes,2,6
Burkina Faso,Macroeconomy,"Burkina Faso ‘CCC+/C’ Ratings Affirmed, Outlook Stable -S&P",https://dmarketforces.com/burkina-faso-ccc-c-ratings-affirmed-outlook-stable-sp/,MarketForces Africa,9 May 2026,,,,,no,no,1,7
Burkina Faso,Macroeconomy,S&P affirms Burkina Faso ‘CCC+’ rating,https://www.cnbcafrica.com/media/7778752685843/sp-affirms-burkina-faso-ccc-rating,CNBC Africa,14 May 2026,,"S&P Global Ratings has affirmed Burkina Faso’s long-term sovereign credit rating at ‘CCC+’ and its short-term rating at ‘C’, maintaining a stable outlook, in a decision that underscores both the country’s improving macroeconomic metrics and the significant risks that continue to weigh on its credit profile.","Speaking in a television interview, Mikhael Vidal, lead analyst and director for sovereign ratings at S&P Global Ratings, said the agency’s decision reflects a mixed picture for the West African gold producer. On one hand, Burkina Faso’s fiscal and debt trajectory is moving in a more favorable direction, supported by stronger agricultural and mining output as well as elevated gold prices. On the other, persistent domestic security concerns, regional instability and exposure to higher oil import costs continue to constrain the sovereign deep in speculative-grade territory.","Vidal described the ratings rationale as shaped heavily by the broader context in which Burkina Faso is operating. He said the country’s public finance indicators are, in several respects, improving and compare relatively well with peers in the region. However, those positives are tempered by what S&P sees as high security risks within the country, as well as possible spillover effects from tensions in neighboring Mali.",yes,no,2,13
Burkina Faso,Macroeconomy,Hollow Ranks & Ghost Soldiers: Nigeria’s Corruption-Fueled Security Collapse,https://globalsecurityreview.com/hollow-ranks-ghost-soldiers-nigerias-corruption-fueled-security-collapse/,Global Security Review,11 May 2026,,,,,no,no,3,5
Burkina Faso,Digital Economy,Iran expands tiered internet access amid continued online blackout,https://news.google.com/rss/articles/CBMisgFBVV95cUxOTmJJZUJLa3RfanRjSlhwdWlXY0xEWmQ0dTBqSDgzeUw2Ym1SWnlhV0JkXy1kNHpoY0JMS2laMXFkcGluMkllQ05lZ3BxWVkwSEc0NDlIWllMeG41STlyclZZMzY3NHZNa3YycXh5MWNqYkVoa1I5bWNpT215Z0VvNlhsX2hsaEhLRHRwVFR5TFJDRjhtVTc1VTVBbjc0eWhXNnZXeXRXbXFXeUg5TWZIN0NR0gG3AUFVX3lxTE04anhOYzcxRWJTZGRkWnNXZ3NGREZqblZjQm9TODRWSXNpMjJYa3Jqb2N2cjk5TVppYWhoYk9aQWI1VmdSSEl3UjhSWVZZZFZ1VzBWY3k0eHhXMHRoYUJXR253dG10eTVydUw1Um1GcTFpek9fSmRBZGxrdkxHbkFMVjdNODRuNmVtcXhqZzZzbjhqT3JlVGY4NFVaeE1Kd0pMYjNWUTEwcWQ2MmNaV1AxMVd5aTRkVQ?oc=5,Al Jazeera,14 May 2026,,,,,no,yes,0,8
Burkina Faso,Digital Economy,How Wave Built a 23 Million-User Fintech Empire in Africa,https://panafricanvisions.com/wp-login.php?redirect_to=https%3A%2F%2Fpanafricanvisions.com%2Fsearch%2FHow%2BWave%2BBuilt%2Ba%2B23%2BMillion%2BUser%2BFintech%2BEmpire%2Bin%2BAfrica,pan african visions,12 May 2026,,,,,no,no,1,7
Burkina Faso,Digital Economy,"The new contest for Africa is digital, and Africa must define the rules",https://www.theeastafrican.co.ke/tea/opinion/guest-blogs/contest-for-africa-is-digital-and-africa-must-define-rules-5455986,The EastAfrican,12 May 2026,,,,,no,no,2,11
Burkina Faso,Governance,Burkina Faso's military rulers intensify crackdown on civil society groups,https://news.google.com/rss/articles/CBMisgFBVV95cUxNZXhVUXZGeWdCbW41NXJEZlozRkdmZ1EwdEtQdW12TkgwMHJKMmVoV1hURXBXY1dvX3hSa21tQ1lYMzVYZlRTQ24zb2U5bzlTY3ZxSnphOGxaLWI4RXV4VUh1WWd1SnVqNUxwcU1pQ3dMcDdnbkRFZENlOWZLQVc1TENvZm92c3JMbVAxYmp6eVlERWJkNVBkazdVREdzSEhJdmhncF95enk0SU54ekhwRjV30gG3AUFVX3lxTFBIVXNHR2VZclEtM3RPcHJ5REZMZ1RIZC0tQ0g4NUt3UmNGVGtWVDVjQXFZNzgtTjdnWHFzVWhEbmJ6dDNTOXhKZDlUOEZ2YWxZdmZ0Z0J6MzREcUE4WkE2Z1RlUzQ0WVh0QUkxTDVWYTBpSUFwV1hRbTJvVlBUYWtkVHhvSTJWYUluUHdRRFp1SWEtUHVDMno3ZnM3ZVdXWEFCdi1abXlVS3lGWXVuNW9jT2dLV0NBaw?oc=5,africanews.com,13 May 2026,,,,,no,yes,0,12
Burkina Faso,Governance,Burkina Faso dissolves more than 100 NGOs and civil society groups,https://news.google.com/rss/articles/CBMi4wJBVV95cUxOWHlFdk9lRm9GVjA3V1RBX0J5ejgzQTUzbFdFWWtCRlFtWi1fazlhRDg4X1QxUlJSU1hTMjVSWEFXcGpHMGpkVGFFNUhBUDJySHhTdG5VZ09pdDJOQk8wZXotbmZHSWl3NTRjbl9pN1pGWkh0dF9UZEx2NVJpZTVmVFhsNFVjcVFyaG11M2xqZFY0VU5LVW4yXzZpZ3VuS0E2eGctTTlEbWVLWGdyMWZZVElCY1lPTXFVajR6NGQxdEh1N3lESDRacHdUSnZ2Qm1UNVhHd1hHTVNMVHVYMTNuWEYtVHpuSEdZb2JqTkl3OXlaR0Rpblk3NVdyZFlqWG9CTE1XZXk0NENTMDdnNUpKUUdNcnpyT0dUNmZDZ0JPX0NxQVNUZmRCX2JCTEppR3lRQTBUUnJvUTJPeWkxNXh5NVVmRzJHYzV3a1FmVEgxXzJtc1RBM1VpVTJaVWhKZWhMV2Vr?oc=5,MSN,12 May 2026,,,,,no,yes,1,7
Burkina Faso,Governance,ECOWAS to Establish Regional Counterterror Force,https://adf-magazine.com/2026/05/ecowas-to-establish-regional-counterterror-force/,Africa Defense Forum,13 May 2026,,,,,no,no,2,6
Burkina Faso,Agrifood & Climate,IFAD and Burkina Faso sign a US$59 million financing agreement to boost climate-resilient agriculture,https://news.google.com/rss/articles/CBMizAFBVV95cUxPN1VLczRMbjNFTE8zdWRsVW81WE9mMkkwMk1JOFZGakVpeHRucWk1Wkxidi1tTTNXZnVVeTNOMUJYblRHcV9xa29seUEwUWdERnBGMzdCeVlFSlI2bzVUUHd6Sm9QdF9OTW8zd3pfSmZkT2dvazl1b3kwVUZOMlotaDFQYjRRRERHYmdvUHpiVEFIZ0dZVzVjelBYU3BET2JyMEcyR3EtaXNqcUJjY1dJdUlkeHE1Nnp1M1BwOGV1OFZlSXozeE4yNUZRQmI?oc=5,IFAD,8 May 2026,,,,,no,yes,0,8
Burkina Faso,Agrifood & Climate,From shelf to field: turning science into food systems change,https://www.sei.org/events/turning-science-into-food-systems-change/,Stockholm Environment Institute,13 May 2026,,"With geopolitical uncertainty and multiple global crises affecting food security, it is now more important than ever to make sure decisions within food systems are evidence-based and that the research and innovation produced at universities reach farmers on the ground.","The AgriFoSe2030 programme has been translating science into policy and practice to boost food security in low-income contexts for almost ten years. Our science translation methodology has been tried and tested through 17 projects in 12 countries, leading to great success stories and lessons for the future.","In this webinar, we take a closer look at Uganda, where increasing women’s participation in dairy production has led to increased incomes, food security, and changed cultural attitudes showcasing the AgriFoSe2030 methodology in action.",yes,no,2,8
Burkina Faso,Agrifood & Climate,The Far Reach of the Iran War: Food Insecurity from North Africa to the Sahel,https://mei.edu/policymemo/the-far-reach-of-the-iran-war-food-insecurity-from-north-africa-to-the-sahel/,Middle East Institute,13 May 2026,,"Within weeks of the Strait of Hormuz closure, fertilizer prices began to rise sharply. Tanker traffic through the strait, which handles one-third of the global fertilizer trade, fell by 90%. As of April 30, 44 ships carrying fertilizer were stuck in the Gulf. More than half of the Middle East’s urea production, a nitrogen-based compound used to boost crop yields, has been lost since the start of the conflict. The price of urea FOB Egypt, a global benchmark, has nearly doubled. Contracts are being cancelled under force majeure just as planting season begins.","Across North Africa the impacts are multiplying. Morocco faces disruptions to its own sulfur imports. OCP Group, the world’s largest phosphate exporter, imports 3.7 million metric tons of sulfur annually from the Gulf to convert phosphate into complex fertilizers like DAP and MAP. These imports are now blocked, putting pressure on Morocco’s ability to act as a regional fertilizer supplier when its output is needed most. Algeria and Egypt’s nitrogen fertilizer production faces competing domestic and export commitments. Tunisia and Libya struggle with foreign exchange constraints that raise import costs and limit purchasing power, even before factoring in supply problems.","The crisis extends beyond North Africa. The Maghreb and Sahel — the semi-arid region stretching from Senegal and Mauritania in the west to Sudan and Eritrea in the east — share overlapping vulnerabilities to instability, governance fragility, and external shocks that governments are ill-equipped to absorb. The impact extends south through food price inflation, migration pressures, and the erosion of state legitimacy. More than 41 million people in the Sahel and West Africa, a region of roughly 90 million, are acutely food insecure. Terrorism and instability are on the rise. The threat posed by jihadi group JNIM to Mali’s capital underscores the intersection of security and governance. Food security is a governance issue compounded by geopolitical crisis. Mali and Niger depend on Gulf-linked fertilizer supply. The Sahel’s agricultural cycle is unforgiving: crops are rain fed, the planting season is short, and fertilizer has to be available and applied at a specific point in the planting cycle to boost yields.",yes,no,3,7
Burkina Faso,Workforce & Human Capital,Joseph Ki-Zerbo,https://rightlivelihood.org/the-change-makers/find-a-laureate/joseph-ki-zerbo/,Right Livelihood,9 May 2026,,"Education: Institut d’Études Politiques, France (Honours Degree in History, 1955)","Joseph Ki-Zerbo (1922-2006) was a scholar, historian, and writer politically active in Africa, especially in his country of origin, Burkina Faso. As a historian, he focused his work on endogenous development, founding the Centre d’études pur le Développement Africain (CEDA). One of his primary goals was inspiring other Africans to pursue development projects which integrated ecological preservation, social praxis and cultural identity. CEDA was the base from which Ki-Zerbo conducted his intellectual crusade to re-found African development goals and methods.","The three strands of Ki-Zerbo’s life and work – historian, action researcher and advocate for endogenous development, and politician – were closely linked. His profound understanding of Africa’s past was the bedrock for a political philosophy that sought to establish the framework for a different and genuinely African path of development.",yes,no,2,8
Burkina Faso,Workforce & Human Capital,Russia’s Strategic Defeat in Africa: How the Kremlin’s Militarized Approach Is Losing to France’s Long-Term Economic Model,https://lansinginstitute.org/2026/05/15/russias-strategic-defeat-in-africa-how-the-kremlins-militarized-approach-is-losing-to-frances-long-term-economic-model/,Robert Lansing Institute,15 May 2026,,,,,no,no,3,5
Burkina Faso,Workforce & Human Capital,Even DJs don't escape junta's 'revolution' in Burkina Faso,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQUmJyc3dZNXQwRS02MmxLN0IzWGkyRm4tN3N5UmNzb2JKWkhud0FPR0xsdHoxREJkNUp5NHZyT0lJVFYycmh0eHo5X0VQbmFTVFkxcFgyZGhKOGJiS01RVTQ2UnY1RUpxZVFucTdwRUJsRVFlckNicGZSWERlcUJoVmhvQzd3X1Voanl2cUdvNlRvMlRVZzM2TUxIcGJIX2psbVV5b0ZlU2h5THU0VzhHQTlOcXFuZVVXdTJkUFRTWGcxRGF3NnQ1M2hSX1p0VzR3X0HSAdcBQVVfeXFMTWhncENFT1M4N29Ya2JpenRPbzgzcC0yNUJpZEs2dHFFWTZVV2I0R1ZBdlVPUUEzYVRPZlRsLXBJQ01wX2JKSi15NTJBWVhSLVJycVJXRjlhajJxMTZ0RXI2UTFCSl8yQkV1MnRxUDA2T1BicE5zQkVmNmRybDhDczJhQWdoZURBNWc2OFEyLW5KYlIya3RIbWtiTDRwWGpraVRpb0RGRkU5UjZRMGwySEMyREVZWHI3TnY3bjA0MWF2MElKSVhjalZlYXhOS0N5blpKUFJURHc?oc=5,The Times of India,12 May 2026,,,,,no,yes,4,4
Botswana,Jobs & Employment,"'Our democracy has passed all the tests now,' says Botswana's president - Tête à tête",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPbUw5NUdpT3FQajFiaFlQb3N3eFNGbm81U3FCcERubF95eXk0OG5jOEZyM0pxQ200X1cyQzY3enkzN3VicEZzaml1RHVGdXdCZm81RERRMGI4Yk5mMC1hY05sbFVqMTd6ZnljTk9kUDVwWUdDT1Q4bnZRaVpiTF85eHBBblZjd1NMZEh0bS1UVWR6bFdwTlgwbTZWN0tMS2I2ZlpfekJTUFo1UndXVkpzckJvd1M2LTU3ZXBSZGtaUjhGbHJmbjB5ZHEyYWtmYTIxaWVST0xHQS0?oc=5,France 24,12 May 2026,,,,,no,yes,0,8
Botswana,Jobs & Employment,Trump admin tries to ban trans women from shelters while Botswana legalized homosexuality,https://news.google.com/rss/articles/CBMivAFBVV95cUxQNC00UWY4eE5VcE5JRzFqeHc0UE1fTW95NlVwVWdWbzJwN1FWbDZHQmFTeUJsWlNIa3NGRTMtY29va01KNDEzNFFCUjBYYWZrUFFkYkFzX2NKZ3lJZHAwSXhYeERnZ202cFlIY1JRWk5sSHdIVlBwcXFFNlV1eE5CdllWTFRzcUlkR2o0Xy1HR2NWd0hIOGFDcndlMm1CNHlDbGdGZXRURko3bmhReVdTbGRIWTU1eDdVVHB3Vw?oc=5,LGBTQ Nation,13 May 2026,women,,,,no,yes,1,7
Botswana,Jobs & Employment,"Pensions for Botswana’s elderly are growing, but care services are lacking – study tracks 20 years",https://theconversation.com/pensions-for-botswanas-elderly-are-growing-but-care-services-are-lacking-study-tracks-20-years-281644,The Conversation,11 May 2026,,,,,no,no,2,6
Botswana,Macroeconomy,Botswana Inflation Highest Since 2022,https://news.google.com/rss/articles/CBMikgFBVV95cUxNS2E2RUVaZVhQR3JUZHI1YnVCZWhveko0eHBrZTRWZmFLWWlLTUFiMjRGc2FQMnUzQ0FFUTRjTXducFBXVWNhOEd1TG9ORjZ4dGlNS000QUdzTUUxWVJSQzQ2VzlKTFdTMnU3R1VjcllEaGJtYTRhdlEycHZyc3J0RlAyekl2QXRrMGF4VF9qR0FkUQ?oc=5,TradingView,14 May 2026,,,,,no,yes,0,8
Botswana,Macroeconomy,Botswana: Mogae Was a Rare Find,https://news.google.com/rss/articles/CBMiW0FVX3lxTE4yYUJOQVJXRDg1RjZ0VFlxcjVILUJOUjh1dXhQWm1aYjQwYmt0Ylp5TXFtU21qbUcxVEJ6N29uNjdhc2F3bUhQS01qWlVvMTlxMWlzY0xNLXlENUk?oc=5,allAfrica.com,13 May 2026,,,,,no,yes,2,6
Botswana,Macroeconomy,Botswana first in Africa to hike rates since war,https://news.google.com/rss/articles/CBMilAFBVV95cUxQbmNaQ2Q5VGdaOEFqdDVST3hRQWwtNWtWZnp4eXZOZnlaN0x2aWx4MXVwSkdqSWFIS0pHd2tFMW9RVGhhVjAybUt6WDVrZ2tScWliU29aSjliLXEzQ3RERHJOU1c0ZnpwTS1aTW0tbEpadmEwbHg1bXVackNyR2VnczZvY2xjNF9jaWpYRzlkRG5LQ3ZJ?oc=5,Moneyweb,13 May 2026,,,,,no,yes,3,5
Botswana,Digital Economy,Minimum Salary Changes Announced,https://news.google.com/rss/articles/CBMie0FVX3lxTE80UnB1R0JGS05lRXlqSTlJVEIzZnhwc3AxWTlwaU8yVERVM0UzV2s0WTRlVnVTLXVUazVfdHB1Yi1UWS1TZloyTWVFSFJxaTl4bXQ0S3RwX3VpMXBEU0xydlpYOUN3YW5wbHV4dHE5NkExZm9IN1ZrZTJfdw?oc=5,Fragomen,8 May 2026,,,,,no,yes,0,8
Botswana,Digital Economy,Huawei commits to supporting Botswana's digital transformation,https://www.mmegi.bw/business/huawei-commits-to-supporting-botswanas-digital-transformation/news,Mmegi Online,13 May 2026,,"Huawei Botswana Managing Director, Li Dalu, added that his company has contributed to this progress through the provision of network infrastructure, cloud platforms, enterprise solutions, and skills development initiatives. However, he stressed that the next phase of transformation requires a shift from focusing solely on connectivity to prioritising intelligence, innovation, value creation, and the effective use of data and emerging technologies. “Huawei’s approach is to support this transition through integrated solutions across 5G, cloud computing, data centres, cybersecurity, digital power, and industry-specific applications,” Dalu told delegates at the recent Huawei ICT Congress 2026 in Gaborone.","According to the MD, these technologies are intended to improve service delivery, strengthen institutions, and create new economic opportunities across sectors such as government, education, and enterprise development. Dalu emphasised that successful digital transformation depends on strong partnerships amongst government, the private sector, academic institutions, and technology providers. He said Huawei remains committed to working closely with stakeholders to help translate Botswana’s digital ambitions into practical and sustainable outcomes. Particular emphasis was also placed on youth empowerment and digital skills development, with the MD saying Botswana’s long-term digital success will depend on building local expertise capable of driving transformation from within.",,yes,no,1,9
Botswana,Digital Economy,"Botswana, Rwanda seek to revitalise bilateral trade",https://www.mmegi.bw/business/botswana-rwanda-seek-to-revitalise-bilateral-trade/news,Mmegi Online,13 May 2026,,"It is said that bilateral trade between Gaborone and Kigali has declined significantly over the past five years, prompting renewed efforts by both nations to strengthen economic cooperation and unlock new trade and investment opportunities. However, despite the downturn in trade volumes, the relationship between Botswana and Rwanda continues to be anchored in strong diplomatic and economic ties spanning multiple sectors. Currently, cooperation between the two covers areas such as defence and security, health, education, tourism, agriculture, trade, and investment. This broad collaboration reflects what both governments describe as a shared vision for economic prosperity and sustainable development.","Minister of Trade and Entrepreneurship, Tiroeaone Ntsima, noted that the decline in trade highlights the urgent need for deliberate and coordinated interventions aimed at unlocking and maximising the economic potential between the two nations. As a result, he highlighted that particular attention should be directed towards sectors with significant growth potential, including tourism, information and communication technology (ICT), financial services, manufacturing, and agribusiness. “In recent years, Botswana and Rwanda have undertaken market scoping and exchange initiatives to better understand existing opportunities for trade and investment,” Ntsima said at last week’s Botswana-Rwanda Business Forum. These initiatives consistently revealed relatively low levels of trade between the two countries, while also providing valuable insights into investment opportunities, regulatory systems, and policy frameworks that could help improve the ease of doing business and encourage stronger economic cooperation, he noted.",,yes,no,2,8
